base_price	delivery_expected_date	delivery_type	discount_rate	href	is_soldout	item_id	name	price	product_id	rating	rating_count	vendor_item_id	brand_name	breadcrumb
24,800	내일(금) 9/6 도착 보장	로켓배송	24%	/vp/products/216546848?itemId=665843583&vendorItemId=4721149326		665843583	티앤엘 프라임 감마리놀렌산 스페셜 72g x 2개 + 선물상자 랜덤발송, 1세트	18,800	216546848			4721149326	티앤엘	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196076', '건강식품'), ('/np/categories/362790', '부위/효능별 건강식품'), ('/np/categories/418945', '생리전증후군')]
80,000	내일(금) 9/6 도착 보장	로켓배송	77%	/vp/products/126177560?itemId=372696750&vendorItemId=3903464308		372696750	천삼애 6년근 고려홍삼정 센스틱 30포 + 쇼핑백, 300g, 1세트	17,900	126177560	4.0	(5)	3903464308	천삼애	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311210', '홍삼농축액/홍삼정')]
23,600	모레(토) 9/7 도착 예정		11%	/vp/products/275844647?itemId=873115478&vendorItemId=5205043526		873115478	[K쇼핑]2019 추석 선물세트 팜고급유 6호	20,770	275844647			5205043526	청정원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
16,490	내일(금) 9/6 도착 보장	로켓배송	3%	/vp/products/7616068?itemId=33316646&vendorItemId=3049161064		33316646	카페베네 마노 세트 1호, 3종, 1세트	15,900	7616068	4.5	(79)	3049161064	카페베네	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195142', '커피/원두/차'), ('/np/categories/195262', '커피/차 선물세트'), ('/np/categories/195264', '커피세트')]
14,900	내일(금) 9/6 도착 보장	로켓배송	22%	/vp/products/47693995?itemId=168877398&vendorItemId=3000036045		168877398	샘표 양조간장 501 1.8 L + 500 ml 세트, 1세트	11,600	47693995	4.5	(1746)	3000036045	샘표	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195694', '장/소스/드레싱/식초'), ('/np/categories/195696', '장류'), ('/np/categories/195698', '간장'), ('/np/categories/195700', '양조간장')]
35,000	내일(금) 9/6 도착 보장	로켓배송	42%	/vp/products/103794?itemId=201455&vendorItemId=3000129213		201455	쌍계명차 티이즘 티백 선물세트, 모던갤러리, 1세트	20,120	103794	4.5	(91)	3000129213	쌍계명차	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/286547692?itemId=908497958&vendorItemId=5270934121		908497958	몽고식품 5종세트 추석선물세트 설선물세트 명절선물	15,900	286547692			5270934121	현아몰	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/284252894?itemId=902296977&vendorItemId=5261552034		902296977	오뚜기 추석선물세트 특선16호, 1개	19,900	284252894			5261552034	오뚜기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
16,200	내일(금) 새벽 도착 보장	로켓배송	20%	/vp/products/255612142?itemId=801883747&vendorItemId=5037765948		801883747	청해명가 일품명산지 멸치 국물용 (냉동), 1kg, 1개	12,900	255612142	4.5	(2)	5037765948	청해명가	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196417', '수산/건어물'), ('/np/categories/196420', '건어물선물세트')]
23,560	내일(금) 9/6 도착 보장	로켓배송	20%	/vp/products/216530540?itemId=665795748&vendorItemId=4720962805		665795748	티앤엘 프라임 징코플러스 알파 스페셜 36g x 2개 + 선물상자 랜덤발송, 1세트	18,800	216530540	5.0	(1)	4720962805	티앤엘	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196076', '건강식품'), ('/np/categories/306749', '영양제'), ('/np/categories/306786', '기타영양제'), ('/np/categories/306807', '기타영양제')]
19,110	내일(금) 9/6 도착 보장	로켓배송	30%	/vp/products/139095596?itemId=406256004&vendorItemId=3992619087		406256004	물드림 어울림 차 2종 4호 선물세트, 우엉차 3g x 10p + 팥차 3g x 14p, 1세트	13,370	139095596			3992619087	물드림	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
	화요일 9/10 도착 예정			/vp/products/288788666?itemId=914462814&vendorItemId=5290312127		914462814	2019 사조 추석 선물세트 안심특선 35호	16,900	288788666			5290312127	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
45,000	내일(금) 9/6 도착 보장	로켓배송	50%	/vp/products/18474229?itemId=556570668&vendorItemId=4462257110		556570668	고려홍삼진흥원 6년근 고려홍삼정 2개입, 500g, 1세트	22,160	18474229	4.0	(14)	4462257110	고려홍삼진흥원	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311210', '홍삼농축액/홍삼정')]
	화요일 9/10 도착 예정			/vp/products/178568048?itemId=511118547&vendorItemId=4313119367		511118547	동원 튜나리챔100-E호 2019년 추석선물세트, 1세트	28,900	178568048	5.0	(3)	4313119367	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
39,900	내일(금) 9/6 도착 보장	로켓배송	25%	/vp/products/35366744?itemId=131104531&vendorItemId=3275490775		131104531	키친플라워 쿠킨 인덕션 칼라냄비 3종 세트, 단일 색상, 편수 18cm + 양수 20cm + 양수 22cm	29,900	35366744	4.5	(1464)	3275490775	키친플라워	[('/', '쿠팡 홈'), ('/np/categories/416130', '결혼준비'), ('/np/categories/416452', '주방용품'), ('/np/categories/416453', '쿡웨어'), ('/np/categories/416474', '냄비/프라이팬세트'), ('/np/categories/416475', '냄비세트')]
68,500	화요일 9/10 도착 예정		49%	/vp/products/130819270?itemId=385046977&vendorItemId=3082335933		385046977	CJ CJ선물세트 스팸6호 스팸 선물세트 추석선물세트, 1세트	34,500	130819270	5.0	(14)	3082335933	CJ	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/288742626?itemId=914348669&vendorItemId=5290312693		914348669	2019 사조 추석 선물세트 안심특선 S10호	21,900	288742626			5290312693	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
38,460	수요일 9/11 도착 예정		19%	/vp/products/293085095?itemId=925655804&vendorItemId=5300935031		925655804	추석 선물세트 명절 직원 사장님 선물셋트 유자차 명절선물 ctco, 1개	30,810	293085095			5300935031	Rytunyn	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/288740969?itemId=914343114&vendorItemId=5290314823		914343114	2019 사조 추석 선물세트 안심특선-S16호	30,900	288740969			5290314823	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	수요일 9/11 도착 예정			/vp/products/277939075?itemId=880778672&vendorItemId=5220977155		880778672	별도표기 추석선물세트 명절선물 스팸 고급유 7호, 단품	28,770	277939075			5220977155	별도표기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
84,000	내일(금) 9/6 도착 보장	로켓배송	24%	/vp/products/226700525?itemId=718487094&vendorItemId=4817908293		718487094	한삼인 홍삼순액골드 30개입 + 쇼핑백, 2100ml, 1세트	63,840	226700525	5.0	(8)	4817908293	한삼인	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311211', '홍삼진액/파우치')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/11498168?itemId=491674&vendorItemId=3000398067		491674	트와이닝 우든 9종 차 선물세트 + 쇼핑백, 1세트	38,500	11498168	4.0	(373)	3000398067	트와이닝	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
	화요일 9/10 도착 예정			/vp/products/134161629?itemId=394108624&vendorItemId=4257051200		394108624	추석선물세트 담터 선물세트 추석 추석선물세트 명절선물 티백, 본상품선택	26,950	134161629			4257051200	준성	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	수요일 9/11 도착 예정			/vp/products/294741368?itemId=929821153&vendorItemId=5307354686		929821153	2019 사조 추석선물세트 사조참치 6호, 단품	23,000	294741368			5307354686	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	수요일 9/11 도착 예정			/vp/products/294741349?itemId=929821123&vendorItemId=5307354652		929821123	2019 사조 추석선물세트 사조참치 2호, 단품	30,000	294741349			5307354652	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
120,000	내일(금) 9/6 도착 보장	로켓배송	66%	/vp/products/100594854?itemId=307057082&vendorItemId=3757264900		307057082	고철남홍삼 하루한포 실속형 홍삼스틱 100개입, 1000ml, 1세트	39,900	100594854	4.5	(258)	3757264900	고철남홍삼	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311211', '홍삼진액/파우치')]
36,400	모레(토) 9/7 도착 예정		15%	/vp/products/275929440?itemId=873395082&vendorItemId=5205720848		873395082	동원 튜나리챔 100호 추석선물세트, 1개	30,600	275929440			5205720848	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/294225059?itemId=928484900&vendorItemId=5305325356		928484900	스페셜/3종세트/명절/추석선물세트/식용유세트, 단품	20,390	294225059			5305325356	더샵스토어	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/284408283?itemId=902761379&vendorItemId=5262399602		902761379	동원선물세트 스페셜11호/ 참치캔 추석선물 명절, 단품	25,400	284408283			5262399602	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/278901014?itemId=884659657&vendorItemId=5227988045		884659657	CJ제일제당 스팸 3호 추석 선물세트 /, 단품	43,900	278901014			5227988045	CJ제일제당	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/285932110?itemId=906767598&vendorItemId=5271101009		906767598	오뚜기 명절 추석 선물세트 참치2호 x 6개 한박스, 참치2호 (6개한박스)	124,000	285932110			5271101009	오뚜기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/285932141?itemId=906767648&vendorItemId=5271101114		906767648	오뚜기 명절 추석 선물세트 특선58호 x 4개 한박스, 특선58호 (4개한박스)	116,000	285932141			5271101114	오뚜기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/284984272?itemId=904284003&vendorItemId=5280577332		904284003	동원선물세트 친호/ 150gx12캔 추석선물세트 명절, 단품	25,400	284984272			5280577332	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
				/vp/products/277945271?itemId=880798189&vendorItemId=5221015331	True	880798189	사조해표 안심특선 22호 추석 선물세트 x 4세트, 단품	67,900	277945271			5221015331	사조해표	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/72533437?itemId=241830332&vendorItemId=3595497143		241830332	설탕이 아닌 벌꿀로 만든 제주자연 꼬마3종세트 | 시원한 탄산수에 넣어 에이드로 즐겨보세요~, 1개, 02.미니 꿀차 2종세트+쇼핑백증정	7,200	72533437			3595497143	설탕이 아닌 벌꿀로 만든	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
9,900	수요일 9/11 도착 예정		12%	/vp/products/6138997?itemId=891539174&vendorItemId=5243334252		891539174	[동원선물세트] 카놀라유 4호, 1세트	8,700	6138997	4.5	(165)	5243334252	[동원선물세트]	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
22,580	내일(금) 9/6 도착 보장	로켓배송	15%	/vp/products/77285?itemId=161297&vendorItemId=3000086552		161297	뉴트리디데이 다이렉트 프로바이오틱스 골드 플러스(병) 선물세트+쇼핑백	19,110	77285	4.5	(201)	3000086552	뉴트리디데이	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196076', '건강식품'), ('/np/categories/362790', '부위/효능별 건강식품'), ('/np/categories/362846', '장'), ('/np/categories/418951', '유산균')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/31959189?itemId=120456658&vendorItemId=3243693371		120456658	광천해저김 선물세트 3호, 1세트	16,830	31959189	5.0	(1)	3243693371	광천해저김	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196417', '수산/건어물'), ('/np/categories/196421', '김선물세트')]
84,000	내일(금) 9/6 도착 보장	로켓배송	33%	/vp/products/22251467?itemId=86582862&vendorItemId=3147340992		86582862	세노비스 루테인 오메가-3 기프트 세트, 1세트	55,800	22251467	4.5	(153)	3147340992	세노비스	[('/', '쿠팡 홈'), ('/np/categories/383370', '실버스토어'), ('/np/categories/383512', '효능별 건강식품'), ('/np/categories/383528', '혈행'), ('/np/categories/383533', '오메가 369/피쉬오일')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/169670138?itemId=485556521&vendorItemId=4223576753		485556521	뉴트리디데이 프리미엄 기프트 2종 세트, 오메가3 108.09g + 칼슘마그네슘 180g, 1세트	32,900	169670138	4.5	(3)	4223576753	뉴트리디데이	[('/', '쿠팡 홈'), ('/np/categories/383370', '실버스토어'), ('/np/categories/383512', '효능별 건강식품'), ('/np/categories/383528', '혈행'), ('/np/categories/383533', '오메가 369/피쉬오일')]
11,000	모레(토) 9/7 도착 예정		59%	/vp/products/57191977?itemId=197745611&vendorItemId=3470977074		197745611	터키산 해바라기유 500ml x 2P, 1set	4,500	57191977	5.0	(1)	3470977074	터키산	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
	9/16 도착 예정			/vp/products/288731443?itemId=914307574&vendorItemId=5283348635		914307574	별도표기 구르메델리특선세트 수제햄 명절 추석 선물세트 선물, 단품	94,400	288731443			5283348635	별도표기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/6115746?itemId=1179171&vendorItemId=3001132594		1179171	오뚜기 선물세트 카놀라유 혼합11호 + 쇼핑백, 1세트	11,450	6115746	5.0	(9)	3001132594	오뚜기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195541', '참치통조림세트')]
	모레(토) 9/7 도착 예정			/vp/products/89019929?itemId=278330670&vendorItemId=5310280269		278330670	CJ 스팸8K호 선물세트, 1개	24,550	89019929	4.5	(16)	5310280269	CJ	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/1779902?itemId=7798564&vendorItemId=3010637845		7798564	오메가3+스피루리나 선물세트+쇼핑백	31,000	1779902	4.5	(25)	3010637845	뉴트리디데이	[('/', '쿠팡 홈'), ('/np/categories/383370', '실버스토어'), ('/np/categories/383512', '효능별 건강식품'), ('/np/categories/383528', '혈행'), ('/np/categories/383533', '오메가 369/피쉬오일')]
14,900	내일(금) 9/6 도착 보장	로켓배송	11%	/vp/products/269937177?itemId=847636671&vendorItemId=5155216136		847636671	성경식품 지도표 성경김 명절 행복세트 전장A호, 1세트	13,260	269937177			5155216136	지도표성경	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196417', '수산/건어물'), ('/np/categories/196421', '김선물세트')]
16,380	내일(금) 9/6 도착 보장	로켓배송	2%	/vp/products/1537652?itemId=6707689&vendorItemId=3008803465		6707689	뉴트리디데이 프리미엄 아사이베리즙 골드 30개입, 2100ml, 1세트	15,980	1537652	4.5	(213)	3008803465	뉴트리디데이	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196444', '건강'), ('/np/categories/196448', '건강즙')]
37,900	내일(금) 9/6 도착 보장	로켓배송	3%	/vp/products/1573708?itemId=6872025&vendorItemId=3009104003		6872025	뉴트리디데이 프리미엄 순수 생 도라지배즙, 80ml, 120개입	36,390	1573708	4.5	(148)	3009104003	뉴트리디데이	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196444', '건강'), ('/np/categories/196448', '건강즙')]
	수요일 9/11 도착 예정			/vp/products/290203405?itemId=918545903&vendorItemId=5288803513		918545903	[동원선물세트] 현호, 1세트	20,000	290203405			5288803513	[동원선물세트]	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
45,000	내일(금) 9/6 도착 보장	로켓배송	58%	/vp/products/196453699?itemId=565864034&vendorItemId=4485345653		565864034	고려홍삼진흥원 6년근 고려홍삼정 스틱 30개입 + 쇼핑백, 300g, 1세트	18,890	196453699	4.5	(26)	4485345653	고려홍삼진흥원	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311210', '홍삼농축액/홍삼정')]
18,900	내일(금) 9/6 도착 보장	로켓배송	21%	/vp/products/169310355?itemId=484559542&vendorItemId=4220346881		484559542	라돌체비타 프리미엄 전통차 6종 선물세트 + 쇼핑백, 1세트	14,900	169310355	3.5	(6)	4220346881	라돌체비타	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
250,000	모레(토) 9/7 도착 예정		85%	/vp/products/294200744?itemId=928409391&vendorItemId=3819518671		928409391	고려인삼유통 고려공천환 3.75g x 30환 + 쇼핑백, 1set	35,900	294200744	4.5	(27)	3819518671	고려인삼유통	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196076', '건강식품'), ('/np/categories/196207', '건강분말/건강환'), ('/np/categories/196209', '건강환')]
57,000	내일(금) 9/6 도착 보장	로켓배송	26%	/vp/products/1461771?itemId=6380048&vendorItemId=3008298542		6380048	자연애 수제한차 4종 선물세트, 행복한차 + 기운센차 + 든든한차 + 상쾌한차, 1세트	41,830	1461771	4.5	(57)	3008298542	자연애	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
29,900	내일(금) 새벽 도착 보장	로켓배송	20%	/vp/products/256617015?itemId=805941160&vendorItemId=5047760957		805941160	상주 울음뚝 건시곶감 선물세트 (냉동) + 보자기, 900g(24~28과), 1세트	23,800	256617015	4.5	(60)	5047760957	상주곶감	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194282', '과일'), ('/np/categories/194294', '감/홍시/곶감'), ('/np/categories/194298', '곶감')]
	모레(토) 9/7 도착 예정			/vp/products/6114603?itemId=1104184&vendorItemId=3257747545		1104184	동원 친호 참치통조림 선물세트 + 쇼핑백, 1세트	24,000	6114603	4.0	(760)	3257747545	동원참치	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195541', '참치통조림세트')]
150,000	내일(금) 9/6 도착 보장	로켓배송	68%	/vp/products/201788946?itemId=589053389&vendorItemId=4542464602		589053389	고려홍삼진흥원 6년근 고려홍삼정 스틱 타워형 100포 + 쇼핑백, 1000g, 1박스	47,240	201788946	4.5	(113)	4542464602	고려홍삼진흥원	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311211', '홍삼진액/파우치')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/280528158?itemId=890553170&vendorItemId=5241239843		890553170	동원 스페셜 39호 통조림 선물세트 + 쇼핑백, 1세트	17,970	280528158			5241239843	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
71,000	내일(금) 9/6 도착 보장	로켓배송	39%	/vp/products/36202094?itemId=134125655&vendorItemId=3284095821		134125655	모니니 오일 선물세트 4호, 1세트	43,200	36202094	5.0	(2)	3284095821	모니니	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
20,900	내일(금) 9/6 도착 보장	로켓배송	13%	/vp/products/269483992?itemId=846541015&vendorItemId=5152542554		846541015	청정원 선물세트 포도씨유 3호 + 쇼핑백, 1세트	18,100	269483992	5.0	(6)	5152542554	청정원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
65,000	내일(금) 새벽 도착 보장	로켓배송	31%	/vp/products/258706760?itemId=810989360&vendorItemId=5062722095		810989360	햇살푸드 일품 수제햄 선물세트 4호 (냉동) + 부직포 가방, 1820g, 1세트	44,800	258706760	4.5	(174)	5062722095	햇살푸드	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196436', '즉석/가공식품'), ('/np/categories/196439', '햄/돈육통조림세트')]
19,600	모레(토) 9/7 도착 예정		8%	/vp/products/1576790?itemId=877934504&vendorItemId=5283114879		877934504	동원 특15호 선물세트 + 쇼핑백, 1세트	17,900	1576790	4.5	(72)	5283114879	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/286638866?itemId=908739052&vendorItemId=5274947902		908739052	청정원 카놀라유2p (500ml 2세트 명절 선물세트 고급유 추석선물 설선물), 입수량10	5,800	286638866			5274947902	파크몰	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
