uid	user_name	helpful_count	write_count
112126747	양*복	2	28
107932445	김*진	0	1
34794278	김*희	77	619
322347	최*조	112	76
103869229	김*진	1	4
68873006	이*진	2	2
116189999	최*미	1	3
100985645	안*순	11	66
1239859	홍*서	0	6
1895221	슈크림슈	4	102
112257849	박*정	5	47
116976445	유*성	0	17
54979390	오*은	32	57
107670337	최*순	0	278
1239874	김*호	0	14
107539267	김*정	0	24
104262468	리뷰왕권리	130	136
12380998	이*주	0	6
106228551	채*나	1	16
8448840	여*정	0	40
2681680	백*신	0	13
107146068	육*선	6	19
105442133	김*석	1	102
70445911	정*환	13	81
114223960	박*임	0	1
45017946	안*연	56	49
18148188	이*검	24	448
111209310	윤*미	5	152
77130592	이*숙	14	18
107932533	이*란	46	106
43707257	정*현	1	7
40037242	우*애	97	472
4516733	김*라	64	146
116452222	김*호	0	5
112651136	김*훈	0	84
28765057	최*원	52	32
1895300	오*정	0	29
3206022	엄*영	49	153
4516744	김*섭	1	6
2288521	김*태	0	6
76606353	한*선	2	21
9366429	권*희	0	11
115796899	송*석	1	9
112651172	이*림	0	6
58387365	이*리	54	53
3468198	홍홍조	3	97
101247908	김*순	21	51
100330409	홍*경	18	182
112257963	J*I	0	11
114355120	오*여	1	14
4123570	이*현	35	143
16444340	신*정	127	446
104786871	이*섭	3	11
77917112	임*정	4	22
113437625	한*원	0	240
108325819	정*희	0	2
104917950	양*숙	9	18
22604738	임*희	12	15
101116870	이*연	7	11
100592592	민*숙	0	108
1371089	감*운	14	91
104524754	김*욱	0	10
51571669	은*희	22	17
114355159	김영애	1	11
116714455	강*옥	0	41
105573337	전*진	97	15
584665	맹*영	10	62
4647899	김*태	1	6
101510106	안*진	0	13
77786074	박*주	7	9
76737504	오*영	0	2
115141601	이*경	1	1
71494628	윤*례	0	29
12512229	나*경	0	13
3992557	이*나	3	36
112126964	이*규	0	32
39513078	한*정	0	4
3468279	반*라	0	25
104655869	최*지	15	127
106490879	김*례	0	352
4123649	최*용	59	200
40823812	정*운	81	97
107146244	한*원	1	369
115796999	김*영	0	6
13822983	정*정	0	1
12381193	김*선	11	24
22342667	김*남	5	22
111340556	김*정	0	76
105704464	이*태	0	24
115010579	차*석	0	25
110423061	김*선	0	84
16968727	최*정	24	53
28240923	박*지	1	28
14871580	손*순	0	3
27716637	윤*배	0	21
104131615	조*희	1	18
715808	윤*희	21	107
40037410	박*옥	9	191
109636647	이*미	0	153
109112360	전*자	0	7
26274861	정*정	12	121
114879533	서*석	0	33
101116975	황*미	0	7
40561714	최*문	4	650
105049146	행운이	549	160
52358204	조*진	10	20
11070525	안*옥	2	18
104131648	공*영	136	268
69528642	박*선	2	11
104787011	양*희	8	39
28372035	이*미	0	253
110423110	김*규	5	197
101379143	이*진	0	96
104262728	이*정	4	20
34794569	박*영	0	2
35974218	홍*연	0	15
24177738	김*희	606	2542
2681930	임*정	40	31
114224202	정*성	4	109
27978822	조*희	0	30
21818447	임*옥	123	56
14085200	박*영	45	98
51047512	정*교	1	4
111209561	최*문	0	9
15920218	남*롱	2	12
116583514	정*곤	0	168
106490972	강*연	7	13
112127068	곽*영	2	28
106884193	최*영	0	3
71494756	박*서	5	70
100461671	H*O	10	25
46591080	황*경	5162	1031
110161008	박*진	3	16
27585649	김*희	0	17
58911859	권*미	5	15
2288756	김*미	1	22
110685304	김*일	6	48
104918137	박*덕	2	329
5696635	배*영	736	467
108063868	켈리J	21	20
28896382	임*훈	0	15
33352831	송*원	28	48
112782465	박*원	0	272
40561794	양*혁	3	20
112127105	황*옥	1	9
109112451	이*실	1	6
2026629	조*성	3	14
21163142	백*이	0	6
119860363	김*정	0	6
109243533	송*진	40	65
104000661	김*	27	229
29551770	이*숙	1	18
110292122	윤*아	1	131
1371294	이*균	10	118
3992736	유*윤	5	59
8711334	lhb	21	61
100461743	유*경	167	52
17624241	김*명	0	21
110816435	이*철	17	66
66120883	박*경	2	4
32697525	박*희	1	41
23391414	김*아	54	723
39906484	방*숙	5	38
58387640	신*연	3	175
7662778	김*용	46	71
78441660	정*정	1	7
78179516	한*경	5	26
4517058	백*선	0	8
106753223	이*정	1	57
48164040	신*연	17	39
32173260	배*이	1	9
68742350	동백이네	1	177
115272918	지*영	1	2
5958871	홍*진	1	14
21818584	도*석	2	43
111865050	김*민	0	1
453850	우*준	248	54
110161116	김*숙	2	45
1895644	황*선	7	37
60353761	핑크걸	54	57
107670754	최*복	0	98
1764579	최*백	17	25
105180385	최*희	3	128
107277542	유*은	36	162
23522535	김*실	15	28
9628905	김*연	1	24
101903595	김*경	3	14
23915758	오*훈	15	160
11857142	메니저	157	382
32697591	임*희	77	756
44100862	장*영	1	8
105966848	김*화	0	22
28503297	조*홍	0	34
63106307	이*진	0	11
118680838	김*규	0	9
36367624	박*현	0	22
9628938	이*은	54	333
25095436	김*영	0	111
48950541	최*원	3	205
110685455	최*규	1	45
111865103	문*숙	0	181
50785553	김*현	0	125
23915796	민*홍	2	10
14216472	정*진	0	7
30469401	정*이	1	9
101248284	홍*표	7	68
19459357	홍*기	20	202
8187170	김*	23	257
109636901	박*주	0	24
43183398	김*용	2	149
104918312	허*녹	0	57
39513386	양*우	1	9
45280555	손*훈	82	330
24964397	노*국	0	4
49737006	한*식	1	7
105966896	tjfgml3012	0	45
20770101	최*돈	2	212
6221109	김*주	40	358
78310709	이*솔	0	35
716091	김*현	1	15
109243709	서코필	5	207
105180477	이*희	0	18
108195136	박*민	0	454
10677572	한*군	3	27
28241221	김*애	11	18
116583752	정*윤	0	1
114879826	김*신	1	69
104525140	유*호	1	7
110423382	조*철	27	107
101248343	김*화	42	152
112651608	뽀로로짱	3	23
106098011	고*철	115	60
40562013	정*주	5	54
15396199	강*희	0	68
71101805	백*리	0	3
30993774	임*화	5	39
72281459	장*진	4	4
68742517	이*정	205	1470
10415479	김*주	59	693
14216569	양*은	5	179
53144957	허*경	7	46
9366910	김*정	5	623
7007618	이*동	0	4
10284421	뚜니비니빵	965	614
847238	이*정	2	16
1240454	김*옥	0	54
585093	김*현	174	57
107670921	최*유	5	469
100855178	우*옥	25	3
24309129	김*영	18	68
107146634	공*나	10	35
110816652	L*A	0	3
113700235	김*환	2	22
103607694	박*우	0	68
36629904	손*복	2	20
10808720	신*화	1	74
4648340	전*옥	9	174
21949845	최최	1	132
42397079	박*수	4	48
7400859	윤*경	2	40
108457375	심*애	61	204
2813347	이*경	0	13
56159651	이*윤	35	38
44363175	김*윤	207	196
847273	주*의	0	1
9104813	송*라	3	21
67431855	김*희	0	116
103607730	김*수	50	194
73461170	차*수	33	133
114486709	김*지	2	62
13299127	이*주	1	11
12905917	김*종	68	108
103738820	김*주	30	22
114224584	최*재	0	6
13168076	박*익	20	131
105180623	권*윤	3	13
30862801	정*근	1	23
109637075	강*주	1	67
110161363	bj2boy	3	27
22080990	박*영	7	23
3206623	한*윤	2	4
109899234	B*I	0	174
104918501	Z*N	38	487
104525292	조*미	8	41
108719597	유*영	4	103
6745585	이*희	0	1247
106360306	허*삼	2	32
47115765	김수연	57	141
115142138	혜니s	23	253
76869119	oni	6	45
56028672	신*정	8	9
14872068	정*수	0	2
55504388	임*익	8	79
104656392	장*순	3	100
113045004	쑥기	11	253
27586061	권*영	2	104
1109518	김*선	1	3
108588560	정*경	2	11
113045009	최*석	2	69
60354069	곽*희	0	8
43970071	류*수	0	1
4517401	조*진	151	420
107933211	정*옥	0	6
108326429	윤*영	4	7
108457501	김*	32	122
113700383	김*애	0	42
111078942	문*선	2	41
107933216	오하루다요	534	83
7663139	김*자	0	43
18279971	김*용	0	48
76738085	김*수	0	8
11464230	김*연	2	32
192037	편*경	10	42
111734313	김*옥	3	138
28503594	전*선	355	185
108326448	IamSam	147	322
106884660	박*민	5	9
77917750	왕*정	0	10
73068089	박*빈	21	36
100724283	조*용	2	32
114486847	최*준	3	65
12119616	김*섭	0	1
32173635	조*연	33	35
42528326	임*숙	0	23
15789642	이*호	12	47
115797584	박*자	0	1
1633874	전*리	10	30
61795930	문*태	0	18
23391837	김*미	2	28
48950878	이*수	23	160
106884704	조*구	0	127
73985640	김*규	0	18
23522927	조*래	0	16
109899376	정*주	36	86
104787571	고*여	0	488
113176183	이*관	11	99
12643960	이*미	19	68
109768325	이*윤	0	99
15003270	이*광	6	47
106229386	이*남	7	99
105967245	박*태	0	21
107409040	김*영	0	6
69267095	차*환	13	137
12906137	김*현	4	49
57732772	김*남	94	335
115535529	신*산	0	1
56422061	오*순	952	226
65203889	김*미	0	9
7007924	임*숙	0	23
3468980	김*기	0	45
19721912	곰뭉이	365	153
21687994	이*덕	7	20
1240765	박*원	17	71
32566974	조*화	2	70
12644034	홍*수	31	328
40300228	최*석	1	4
106753740	박*인	19	517
112914130	이*식	40	111
118812371	손*숙	1	8
60223187	최*찬	0	327
13037270	김*애	32	23
116846296	정*자	0	5
585434	박*숙	0	6
106884827	김*하	2	193
100593371	장*훈	0	7
11595492	이*진	2	45
12644071	한*이	80	619
30338795	박*영	0	1
4255468	강*진	0	93
24178415	전*민	2	37
108326640	김*호	0	39
63631090	이*환	3	13
107933430	김*화	24	358
70840055	최*하	1	7
111472379	장*희	6	69
38989569	임*옥	1	18
32698122	권*옥	1	20
105312012	이*용	20	18
69005068	잘잘이엄마	5	37
38465294	코코코코코	1	254
10153743	노*현	1	5
12644112	심주호	186	31
49999634	호두	33	136
34533141	김*미	1	9
3600152	오*화	1	42
67825432	오*정	0	11
52883224	김*숙	28	147
116322076	이*녀	0	22
23260962	신*만	92	250
14216997	김*희	14	39
65466149	구*용	0	1
18935611	이*희	0	33
32436036	신*향	3	15
108588871	이*영	3	61
100855631	오*우	6	31
4255568	최*진	130	342
104263505	홍*선	16	77
104263509	전*상	8	287
107671382	김*식	10	51
4386647	오*영	2	85
109375317	김*원	1	58
107671387	Z*G	3	26
112914268	김*영	4	37
60223323	호랭무랭	4	46
16576365	김*실	1	1
106098541	홍*남	38	24
4517743	박*영	2	3
20770671	김*대	0	2
4517745	임*희	2	13
6483826	반*선	6	24
70446963	조*미	1	13
105574260	송*균	0	3
11202419	오*미	0	5
847735	박*준	2	21
27455351	정*연	9	83
115797882	윤*희	0	4
21032837	한*주	0	4
118419334	이*현	0	4
10678166	유*진	64	189
18673561	최*혜	4	12
72937374	김*영	0	1
100724639	권*일	2	54
111341471	김*성	2	7
11857826	김*영	5	312
100855717	허*민	0	68
106622886	조*애	28	207
3600296	투율맘	142	1470
33353646	exxyn	204	126
454579	김*영	4	31
52752310	김*주	3	16
114749366	구*애	0	192
17887161	황*오	0	1
27062204	박*미	14	226
10284989	신*영	13	278
108195774	강*정	10	303
3600319	박*진	0	5
100855740	이*주	6	115
77262781	권*진	0	58
17887173	이*정	0	56
31125445	서*숙	33	410
107933640	박*성	5	64
110555081	조*선	3	17
55766986	조*운	22	137
37416907	박*애	9	19
116191184	엄*자	0	3
4648913	김*희	2	34
6352855	박*원	171	223
16969687	손*일	29	20
114618329	한*라	113	254
103346140	홍*희	44	116
117632989	문*민	35	43
1109983	최*주	0	5
115011553	K*G	0	38
6090722	이*영	58	437
105312231	빈이은이맘	0	124
117895144	백*민	0	17
116846568	최*희	0	45
13037548	김*정	7	5
79884270	김*한	0	261
110030834	안*진	2	49
119468018	김*식	5	58
10809334	심*은	8	381
2813943	임*린	1	9
10547192	이뿐아치	13	264
585721	기*현	0	38
27979769	송*경	7	39
57470977	김*선	14	739
114225154	김*길	0	12
104263682	강*림	24	43
106622983	안*환	1	27
3469320	홍*연	6	25
104787976	유*희	54	76
9236492	레이디가가	13	425
106622990	원*자	0	91
13037584	윤*연	11	59
25620504	정*윤	2	16
6746137	최*주	1	35
2027548	정*영	0	1
115535900	김*실	0	8
24047644	조*경	2	13
8450077	정*정	22	49
14086172	최*영	28	36
106229797	전*훈	4	31
69529640	김*선	4	26
104525865	이*미	0	76
109637681	천*훈	0	7
37679155	김*영	5	43
2551859	장*선	80	693
112390199	조*환	0	25
107671608	임*경	27	102
113176637	슈달잉	8	6
51572804	진*숙	98	106
15790150	방*우	0	42
113045589	김*훈	14	377
71233626	김*희	35	60
119074909	정*미	0	5
117633117	고*순	0	11
23130208	김*희	0	5
14479458	김*경	0	13
2158691	김*수	4	305
62189668	강*혜	0	8
9105510	이*님	0	2
7794790	김*영	0	2
80015467	한라비발디	3	236
6484076	김*진	8	24
106098804	장*진	6	73
9891959	김*태	1	30
49082489	박*혜	79	183
108720253	박*기	1	18
112521341	장*태	1	38
8056964	윤*선	9	36
19853445	박*용	3	24
22212746	황*미	0	15
37941387	이*희	496	1842
39383180	고*영	0	180
42659984	빱숑	55	169
11726993	이*라	16	68
116060306	문*영	0	16
15265939	최*숙	1	171
5173395	김*진	0	23
107802771	권*정	2	25
22212752	김*석	0	94
106360985	양*종	0	281
14741662	임*진	0	1
115404960	최*수	3	57
11464864	송*수	23	337
111997091	김*호	19	72
39514280	에몽22	36	184
114356393	김*호	3	32
17625258	이*훈	0	69
15134891	권*근	0	1
105705644	J*A	0	47
108064941	김*화	57	649
22999214	이*심	4	41
30732466	최*영	18	565
111341749	정*진	0	1295
100593845	신*숙	1	32
111210680	팜*한	4	88
117895355	최*인	0	42
26276029	김*옥	103	141
22606014	양*희	24	14
50524352	박*미	113	119
100856008	빈쓰맘	51	435
22999242	장*숙	23	160
105705679	박*라	1	32
42922191	도*운	1	30
108720336	이*영	17	470
44495062	김*영	24	44
3600599	정*환	0	53
108196058	오드리조	7	44
11989218	배*주	0	78
44495077	박*숙	3	235
43053289	성*화	3	19
55111917	최*희	3	10
323825	권*예	14	30
106754291	이*희	7	23
4387063	강*형	1	3
107933944	김*희	153	37
116584697	김*혁	17	111
63631608	신*숙	0	47
62058749	공*윤	50	79
112390397	박*의	32	16
12644610	고*나	3	11
111735046	박*아	0	677
78835977	최*미	417	392
1241354	박*윤	5	89
107278607	이*미	0	8
101380370	송*심	8	142
1765651	손*아	0	6
116191520	김*훈	0	2
109244707	안*지	1	24
58257702	박*원	187	189
13955366	김*윤	0	63
68088105	문*구	96	154
112914729	A*a	0	99
1241390	이잉이	0	35
117240111	김*홍	0	51
111866160	A*I	1	7
9630005	윤*희	22	103
114749752	이*철	0	11
114880828	안*천	2	10
18018621	유*희	21	177
112128317	구*재	0	1
8712511	송*미	9	31
110031168	l*h	0	106
10285377	김*현	0	91
11071805	송*환	0	13
107016517	장*란	4	419
111997254	한*희	0	647
115536199	이*영	2	5
110555463	김*연	14	21
109244745	최*미	1	239
12906821	김*원	3	5
102822219	박*은	0	4
8974673	이*진	1	13
7401809	정*진	0	37
101118294	권*옥	4	361
72544602	박*영	43	466
3731804	정*원	0	2
45543773	김*덕	4	35
37941598	신*원	0	3
12644715	박*희	56	111
19722609	변*이	0	54
104788338	유*임	6	56
2421107	백*희	0	2
39645555	김*수	6	30
106099061	정*회	2	120
9105783	서*실	24	61
108327288	김*숙	2	2
10154362	이*주	3	99
8712586	김*완	0	1
35975566	한*순	14	58
27062682	김*선	27	187
33354140	허*민	8	28
3600797	서*철	30	20
106623395	노*주	113	374
111866276	함*원	0	3
21557672	김*주	0	20
108982697	김*민	0	32
65335724	손*준	0	53
13955503	조*정	0	19
114356656	박*진	0	9
1765810	곽*영	28	139
100856245	안*린	0	21
10416567	허*하	5	75
113177019	김*정	5	8
35844545	이*희	34	67
40825283	심*호	15	46
61534660	김*원	0	91
113308101	정*주	0	2
28897735	문*희	169	1345
100200906	이*현	7	24
15266251	전*림	15	29
116584907	황*순	0	110
116978130	김*애	0	16
119599571	이*선	0	5
30863835	장*재	11	47
51179996	천*정	0	2
120123869	박*정	0	1
105181663	aledma	184	271
108327396	이*순	0	25
3600886	박*록	0	11
104264186	김*경	4	375
27587067	지*영	0	261
105443837	김*민	47	55
39907850	황*하	27	140
34140684	윤*석	0	1
14217742	황*정	43	122
71496206	한*옥	1	189
100332048	지*성	0	9
111342103	전*슬	0	24
55112216	이*솔	0	15
45412890	오*경	2	11
105312795	김*욱	0	9
2683420	오*정	51	208
113832480	루키짱	8	150
109638179	김*은	2	10
22344234	김*희	220	175
114356788	임흥순	0	33
103346741	유*주	3	7
34796089	김*란	0	8
51049022	임*근	0	21
100069954	김*국	0	72
7795271	주*옥	2	143
78836299	박*옥	27	107
36500047	김*선	21	20
110817873	이*현	0	17
6091351	이*정	62	170
111473240	노*호	0	34
114750041	최*영	0	1
3076698	배*정	7	59
100463196	금*경	5	12
24441438	쵸코쵸코칩	39	114
109113951	오*민	0	21
104788577	이*상	153	84
30208610	이*정	10	71
108327523	전*구	1	3
109769315	김*연	2	460
44102246	신중함	7	94
11989607	이*희	3	31
101249640	김*서	0	17
105050729	서*경	10	156
71758442	안*숙	20	43
27587177	이*희	5	22
8581734	이*하	0	3
77263469	노풍풍	20	34
109507190	김*기	0	8
112259705	박*옥	24	170
40301185	송*유	144	86
38859397	김*양	0	658
109245064	권*해	0	392
193164	장*나	0	114
11334290	남*우	19	88
100463250	조*현	109	13
586387	마카롱좋아	0	22
110686871	cace1	6	193
3076762	손*하	0	3
100594331	진*규	23	267
110293659	김*식	0	12
108065439	김*선	0	3
12120735	신*아	6	37
64549549	정*영	0	10
70972080	이*문	10	155
42660532	김*란	2	5
108982967	Kmh	34	608
48296631	시크me	12	67
30995134	곽*숙	7	3
113308351	한*화	5	33
46461632	김*성	1	10
114750153	C*N	2	10
104657611	서*아	14	163
17625803	이*형	2	23
25883345	최*선	0	122
3470037	김*정	0	5
105706205	h*u	0	18
104657629	박*연	31	209
30864095	황*정	28	110
30733023	채*나	0	26
61010665	지*례	0	5
33092331	김*람	3	58
106492652	정*수	2	27
112653039	김*철	1	153
56161012	황*경	0	14
58258166	양*선	17	123
105181945	김*수	0	45
39121657	권*환	12	3
111211258	정*관	2	155
108589820	손*경	1	20
109245181	황*민	0	27
104788732	김*규	7	64
12776188	김*태	0	58
57209598	김*경	85	148
1372925	남*라	1	15
54063874	여*경	0	38
109376259	전*훈	5	44
104526600	이*미	89	140
100463370	전*익	81	119
25490188	전*민	0	33
3732240	윤*경	0	946
113308433	L*g	0	41
44364560	조*	1	20
12645138	양*원	3	13
2421527	구*형	1	66
8581913	박*정	51	173
979749	문*호	1	3
13169447	손*희	4	20
73724711	박*찬	0	212
100594472	김*슬	18	118
111211308	안*빈	7	105
108065583	양*선	0	11
113963825	김*남	1	48
106754868	고라파덕	22	21
111473464	송*훈	2	44
107803449	배*희	0	1
111866686	김*한	3	19
17888063	윤*민	2	57
6484804	김*숙	7	27
109769542	김*름	2	116
5436240	왜또그래	21	92
27325272	윤*리	6	69
112128861	이*진	13	37
13169502	이*희	1	7
100725598	봉*재	0	559
105837408	곰돌군	234	342
22344545	이*경	3	73
108983138	김*란	37	166
4649827	유*미	14	92
114226024	J*N	0	1
113570666	이*훈	2	19
19460974	이*미	2	55
22213490	캔디1004	17	108
1897337	강*엽	0	1
3601274	김*우	0	3
117240698	어*오	1	7
101512060	강*철	0	8
114881408	정*숙	0	9
41350017	김*정	1	21
38335365	김*지	3	16
110687112	김*자	0	8
111735689	김*희	4	11
100332426	조*아	5	45
13693835	백*숙	8	27
100070285	윤*숙	2	19
114226062	김*한	0	1
10285967	김*훈	0	9
104526741	한*혜	1	18
13955992	신*경	2	122
112259993	백*미	4	32
2945945	김*서	24	88
22999966	정*영	0	1
116847521	백*아	4	54
717730	정*호	24	60
23262115	박*정	54	104
107148198	현*남	15	73
106754985	신*은	2	18
108589994	박*호	0	12
14873530	고*름	56	208
66909125	조*민	0	61
79229893	이*미	44	164
107803592	유*경	5	11
37549001	김*현	-89	145
46986186	추*우	1	30
20771787	난양파	8	89
10023886	조*나	74	292
113046480	석*옥	0	314
11334610	박*진	3	382
17757140	한*레	31	11
117371860	박*정	22	79
107672534	백*은	0	76
17363927	허*선	88	461
37024725	정*주	1	26
19723224	송*형	38	40
106623962	김*미	0	850
46461919	정*훈	5	16
17626080	김*희	56	459
34272230	김*옥	45	194
109507558	박*혜	2	14
118289382	오*나	0	1
114881515	정*경	1	8
110162929	이*영	44	358
9237490	박*준	3	96
60617717	박*진	14	204
1635320	유*기	15	157
13562873	정*운	38	237
32830460	한*희	3	17
113964029	장*나	0	2
23393280	이*경	7	26
18674689	전*순	0	1
11203592	조*경	7	51
109245459	김*연	2	217
12121112	정*호	0	155
9106456	박*숙	7	18
113439773	조*정	1	18
113308709	김*수	16	184
6485030	유*권	0	52
16184359	최*임	53	79
21558313	송*림	65	44
113046573	K*A	0	340
42923053	최*람	10	102
119993391	이*민	0	2
717874	전*은	0	23
111211571	이*열	0	3
2028598	최*우	0	12
109507648	선*영	0	18
53802049	고*욱	1	28
29160516	이*진	1	11
106624069	장*진	94	829
40694856	신*경	23	72
38859848	여*환	13	267
8451148	이*훈	0	2
111342669	임*호	0	32
4518990	박*순	7	33
116192335	제*진	0	4
109769806	유*경	125	421
105051219	정*숙	672	896
115274848	정*남	1	36
112260202	이*정	2	41
11465840	이*숙	30	161
114226290	양*영	47	298
38335603	윤*원	1	13
114881651	송*진	0	14
16577657	김*엽	301	434
110163068	김*식	0	23
105706621	임*자	0	363
104920192	배*환	3	126
109638787	이*지	6	10
7271558	박*대	0	9
9893000	허*	5	166
101905544	실명은좀	65	56
73593998	양*금	8	31
110818447	이*미	0	8
36893839	강*아	9	850
114226321	정*란	20	10
26408082	이*규	0	59
75953299	허*지	43	205
193685	오*경	29	20
35583128	손*비	14	18
35976346	강*명	3	19
108721309	V*g	0	28
586910	윤*연	6	68
15791267	김*경	1	17
20247723	주*돈	0	11
24835253	호*슬	0	28
34927800	배*현	3	15
109507772	Q*N	0	48
111735997	한*심	6	4
45806784	은자매아빠	7	52
107803844	이*욱	11	38
105968836	정*래	0	1
110949581	안*은	1	31
115537101	조*애	4	22
2028750	이*진	20	24
109114574	김*영	1	9
3601618	박*선	0	12
112260307	오*경	20	74
20903124	김*지	0	18
13169880	문*철	1	3
108459232	디귿	8	125
110949601	푸우우0306	1	45
74511584	이*진	21	573
11072743	동동구이	9	36
25752808	전*희	0	2
63632617	김*정	0	1
8582377	김*혜	0	2
17364201	김*태	4	677
109901033	박*홍	0	69
109769960	최*임	1	120
111736047	김*숙	1	54
116323568	이*경	0	239
108197104	정*순	15	20
43840755	이*헌	13	128
106099960	바다공주	17	79
106624252	조*수	1	10
5698814	김*숙	7	37
9368833	이*미	428	804
100726019	공*진	0	1
101512452	김*경	4	37
108328198	김*진	25	12
15922438	김*섭	5	6
113440008	P*N	0	161
101119240	이*수	0	3
111867147	윤*호	0	1
53277969	이*희	4	32
110949651	정*호	0	4
107148566	박*규	0	199
8058136	룰루라랄라	193	200
106755354	김*선	0	7
8320292	황*윤	33	35
112522535	김*숙	0	4
66778410	뇸뇸니	8	106
7533871	김*영	25	58
9762099	김*현	435	840
2946364	이*우	91	73
47379780	별woo5	4	51
111736132	기*훈	0	6
9368901	박*레	1	7
20772168	김*진	1	59
80803151	최*민	72	36
106755407	이*아	0	8
35976533	장*욱	0	8
17757526	강*혜	4	85
101512539	이*자	0	1
14349669	최*경	9	393
113046890	강*숙	63	322
15922538	강*	5	671
587116	한*우	90	342
100857197	이*숙	119	171
113177964	최*영	4	33
21820785	윤*희	3	16
72283509	이*애	0	9
24049016	와룡산	8	280
48035192	오*도	8	623
19461499	김*혜	27	101
18806142	민*란	0	8
13301119	권*진	1	8
42530177	이*재	0	1
36238722	현*원	47	80
114488710	최*숙	74	148
17233289	김*희	0	33
30209418	지*희	0	19
25884045	조*봉	11	81
2946453	차*희	0	7
107672990	하나구리온	1	13
113964447	주*욱	5	32
6485408	김*령	75	380
108328351	신*식	0	9
107148703	전*미	0	2
14480800	이*배	139	299
107148715	최*민	6	48
114226610	P*A	0	6
105182644	정*운	56	101
105838004	김*정	3	119
10024374	이*	41	157
3077562	이*숙	38	113
113571261	최*아	3	28
114226622	BEK	28	337
30733764	성*희	0	16
111211973	황*주	1	102
115013061	김*성	3	30
7140807	서*분	0	47
9369031	신*백	2	20
105313745	윤*구	40	641
58783186	유*정	7	314
23131602	문*은	0	6
14087636	정*정	1	7
38991317	박*리	0	72
108590553	이*영	4	49
112915931	김*하	0	17
114226652	박*신	0	1
11072990	이*협	1	79
6092254	서*서	15	197
12252640	박*용	0	1
104527330	박*권	1	17
113440227	최*진	0	18
105575912	윤*님	1	33
17495528	유*임	241	105
32962024	박*호	8	20
109245936	charlie7	5	241
73332214	김*구	0	1
56423926	김*선	0	7
53016057	김*미	17	114
117110265	박*연	16	150
79885824	이*경	0	3
26932741	서*자	0	11
101512714	이*진	20	109
3864076	이*주	68	194
105575963	박*래	5	38
26408476	김*기	0	24
110032418	장*원	12	168
51050024	장*남	1	148
9500206	쇼핑져아	46	99
26408496	최*빈	0	10
105182775	김*석	0	34
104658496	김*안	0	3
109246022	Pi마담	4	735
111474247	윤*진	0	34
107279944	유*세	0	35
22476361	노*희	0	15
13039176	장*진	0	11
4257367	문*성	0	9
107411031	김*경	38	64
100595289	강*양	2	51
43316824	정*필	12	2
56686174	장*재	0	213
105576033	김*애	59	18
108852833	유*옥	11	117
112260709	김*희	16	84
8582763	황*현	28	20
41219692	강*수	0	2
105576051	김*남	0	2
105707124	정*준	5	834
8975988	오*석	1	323
109377143	L*I	0	191
56555133	하*영	16	53
26277504	김*진	0	54
100333190	이*희	0	60
10286727	김*아	23	38
114226824	송*숙	0	2
36501134	양*혜	2	22
52885135	이*자	21	125
105313938	김*수	4	40
109115027	박*은	135	417
118552213	정*숙	0	29
113309333	정*상	0	21
106100376	천*자	0	64
109901465	이경란	0	5
21821080	김*정	35	164
51836571	박*정	0	5
28898976	윤*호	0	10
15267490	홍*진	9	39
108328610	정*미	0	109
5699236	심*주	2	52
62322340	석*식	7	30
105969316	조*현	0	60
116324012	우*미	0	65
25097900	박*정	9	96
111736495	서*희	10	62
108852914	김*근	5	65
25228980	김*정	0	20
105576122	고*진	2	9
29816507	송*숙	21	57
36370109	김*연	1	38
2553534	이*영	0	45
22869699	코코CHANEL	21	1310
15791811	일출다이아	419	261
1111751	한*근	0	3
79361736	이*미	14	36
35059402	이*옥	0	18
16971468	차*헌	4	71
63502030	송*숙	0	14
41744080	방*주	0	8
40171217	박*미	4	20
1242834	김*호	5	33
104527578	박*선	2	6
33486556	강*현	8	20
108459742	박*정	2	197
1242847	이*열	1	9
63200	이*희	0	11
15136482	이*숙	20	39
6223588	최*형	0	1
110687973	최*미	0	3
4388582	블리윤블리	77	47
111867625	최*현	0	4
30865130	김*선	0	13
21034732	정*숙	2	22
105969401	박*영	0	352
9762556	정*숙	5	39
1505021	김*옥	0	6
63230	구*민	40	108
104396541	김*영	0	12
106231558	황*선	2	64
13039367	김*호	0	151
19724039	신*선	0	24
20379398	이*아	11	184
849670	홍*정	1	21
37287693	한*영	0	245
104658704	선*심	27	310
109770513	이*원	2	8
103085842	강*은	45	59
10549011	김*나	2	16
114226966	강*영	1	68
35976983	홍*기	41	105
105969432	카를로스	4	200
18937625	문*혜	17	47
40957718	김*애	86	153
110032667	박*성	0	38
104920862	넝마주이	0	75
38991670	임*리	51	96
101906234	정*기	0	11
10811194	박*은	161	262
17102652	김*경	27	69
106493756	김*선	3	22
14874431	박*순	16	78
106231624	최*아	12	380
26670921	이*정	38	221
55768907	이*구	0	10
49084238	배*준	0	61
109639504	재야꺼	13	112
27588438	손*락	0	129
108853080	또지	469	571
10942297	도*진	0	385
111343451	박*미	1	36
8058716	최*하	2	16
78313309	조*우	0	18
3995487	김*재	2	1
6223712	조*주	126	153
19855201	정*희	1	124
38336353	제시카mj	264	214
111212386	박*수	0	5
39516005	다당	225	428
456550	조*아	26	68
112260966	H*A	0	11
110819178	꽃주부	1011	84
14612334	이*원	21	737
3995505	사*은	36	97
5044083	이민정	8069	1074
114620279	L*a	0	28
107149176	신*리	0	31
105707387	김*희	20	112
